Curso;Unidade de execução;Turno;Turma;Inscritos no turno;Dia da Semana;Início;Fim;Dia;Características da sala pedida para a aula;Sala da aula;Lotação;Características reais da sala
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;16/12/2022;Sala de Aulas normal;D1.03;20;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;09/12/2022;Sala de Aulas normal;Auditório B2.04;192;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;02/12/2022;Sala de Aulas normal;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;25/11/2022;Sala de Aulas normal;B3.03;60;Arq 3, Horário sala visível portal público, Sala de Arquitectura
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;18/11/2022;Sala de Aulas normal;D1.05;30;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;11/11/2022;Sala de Aulas normal;0NE;1;Horário sala visível portal público, Átrio
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;28/10/2022;Sala de Aulas normal;C2.05;24;Horário sala visível portal público, Sala Provas
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;21/10/2022;Sala de Aulas normal;C7.09;16;Horário sala visível portal público, Laboratório de Redes de Computadores II
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;14/10/2022;Sala de Aulas normal;C6.01;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;07/10/2022;Sala de Aulas normal;D1.10;20;Horário sala visível portal público, Laboratório de Informática
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;30/09/2022;Sala de Aulas normal;2,00E+05;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;23/09/2022;Sala de Aulas normal;C7.07;16;Horário sala visível portal público, Laboratório de Bases de Engenharia
LETI, LEI, LEI-PL;Cálculo I;03703TP02;EI-A6, EI-A5, EI-A4, EI-A3, EI-A2, EI-A1;52;Sex;14:30:00;16:00:00;16/09/2022;Sala/anfiteatro aulas;C1;1;Horário sala visível portal público, Átrio
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;28/11/2022;Anfiteatro aulas;C3.03;10;Horário sala visível portal público, Sala Reunião
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;21/11/2022;Anfiteatro aulas;C7.08;16;Horário sala visível portal público, Laboratório de Electrónica
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;14/11/2022;Anfiteatro aulas;Campo;1;Horário sala visível portal público
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;07/11/2022;Anfiteatro aulas;C6.07;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;31/10/2022;Anfiteatro aulas;C5.07;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;24/10/2022;Anfiteatro aulas;C2.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;17/10/2022;Anfiteatro aulas;C5.02;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;10/10/2022;Anfiteatro aulas;C7.05;16;Horário sala visível portal público, Laboratório de Arquitectura de Computadores I
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;03/10/2022;Anfiteatro aulas;A1;1;Horário sala visível portal público, Átrio
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;26/09/2022;Anfiteatro aulas;C2.03;6;Horário sala visível portal público, Sala Reunião
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;19/09/2022;Anfiteatro aulas;C7.07;16;Horário sala visível portal público, Laboratório de Bases de Engenharia
LETI, LEI, LEI-PL, LIGE, LIGE-PL;Arquitetura de Redes;03708T02;EI-C6, EI-C5, EI-C4, EI-C3, EI-C2, EI-C1;99;Seg;14:30:00;16:00:00;12/09/2022;Anfiteatro aulas;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;07/12/2022;Sala de Aulas normal;C4.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;30/11/2022;Sala de Aulas normal;C5.07;70;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;23/11/2022;Sala de Aulas normal;Grande Auditório;498;Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;16/11/2022;Sala de Aulas normal;1,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;09/11/2022;Sala de Aulas normal;1NE00;1;Horário sala visível portal público, Átrio
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;02/11/2022;Sala de Aulas normal;D1.10;20;Horário sala visível portal público, Laboratório de Informática
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;26/10/2022;Sala de Aulas normal;AA2.23;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala NEE, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;19/10/2022;Sala de Aulas normal;Auditório 0NE03 - Mário Murteira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;12/10/2022;Sala de Aulas normal;C6.09;12;Horário sala visível portal público, Laboratório de Telecomunicações
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;28/09/2022;Sala de Aulas normal;C5.09;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;21/09/2022;Sala de Aulas normal;C5.06;72;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;11:00:00;12:30:00;14/09/2022;Sala de Aulas normal;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;07/12/2022;Sala de Aulas normal;AA2.29;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;30/11/2022;Sala de Aulas normal;2,00E+08;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;23/11/2022;Sala de Aulas normal;C6.02;40;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;16/11/2022;Sala de Aulas normal;C6.10;84;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;09/11/2022;Sala de Aulas normal;C6.01;54;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;02/11/2022;Sala de Aulas normal;Auditório 0NE01;72;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;26/10/2022;Sala de Aulas normal;AA3.32;10;Horário sala visível portal público, Sala Reunião
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;19/10/2022;Sala de Aulas normal;D1.10;20;Horário sala visível portal público, Laboratório de Informática
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;12/10/2022;Sala de Aulas normal;AA4.07;10;Horário sala visível portal público
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;28/09/2022;Sala de Aulas normal;D1.11;22;Horário sala visível portal público, Laboratório de Informática
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;21/09/2022;Sala de Aulas normal;AA2.28;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LFC;Reporte Financeiro;M8642TP01;FCC2;35;Qua;09:30:00;11:00:00;14/09/2022;Sala de Aulas normal;C7.05;16;Horário sala visível portal público, Laboratório de Arquitectura de Computadores I
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;25/11/2022;Não necessita de sala;C4.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;18/11/2022;Não necessita de sala;0,00E+00;12;Horário sala visível portal público
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;11/11/2022;Não necessita de sala;D1.07;27;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;04/11/2022;Não necessita de sala;C3.03;10;Horário sala visível portal público, Sala Reunião
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;28/10/2022;Não necessita de sala;C2.03;6;Horário sala visível portal público, Sala Reunião
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;21/10/2022;Não necessita de sala;C0.08;1;Horário sala visível portal público
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;14/10/2022;Não necessita de sala;C0.08;1;Horário sala visível portal público
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;07/10/2022;Não necessita de sala;B2.02;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;30/09/2022;Não necessita de sala;0NE;1;Horário sala visível portal público, Átrio
SSS;Competências, para A Prática do Serviço Social na Saúde;CPSSSTP01;PG SSS;17;Sex;18:00:00;20:00:00;23/09/2022;Não necessita de sala;D1.12;27;Horário sala visível portal público, Laboratório de Informática
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;06/12/2022;Sala/anfiteatro aulas;D1.04;23;Horário sala visível portal público, Laboratório de Informática
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;29/11/2022;Sala/anfiteatro aulas;C6.06;12;Horário sala visível portal público, Laboratório de Telecomunicações
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;22/11/2022;Sala/anfiteatro aulas;2,00E+03;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;15/11/2022;Sala/anfiteatro aulas;C5.03;8;Horário sala visível portal público, Sala Reunião
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;08/11/2022;Sala/anfiteatro aulas;2,00E+07;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;25/10/2022;Sala/anfiteatro aulas;C2.05;24;Horário sala visível portal público, Sala Provas
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;18/10/2022;Sala/anfiteatro aulas;C5.01;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;11/10/2022;Sala/anfiteatro aulas;AA3.26;30;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;04/10/2022;Sala/anfiteatro aulas;C6.07;56;BYOD (Bring Your Own Device), Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;27/09/2022;Sala/anfiteatro aulas;C4.07;68;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;20/09/2022;Sala/anfiteatro aulas;1,00E+02;50;Horário sala visível portal público, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Ter;14:30:00;16:00:00;13/09/2022;Não necessita de sala;1NE00;1;Horário sala visível portal público, Átrio
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/12/2022;Sala/anfiteatro aulas;C5.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;07/12/2022;Sala/anfiteatro aulas;B2;1;Horário sala visível portal público, Átrio
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;30/11/2022;Sala/anfiteatro aulas;AA3.32;10;Horário sala visível portal público, Sala Reunião
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;23/11/2022;Sala/anfiteatro aulas;Auditório 0NE02-Caiano Pereira;89;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;16/11/2022;Sala/anfiteatro aulas;Auditório 2;129;Anfiteatro aulas, Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;09/11/2022;Sala/anfiteatro aulas;AA3.32;10;Horário sala visível portal público, Sala Reunião
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;26/10/2022;Sala/anfiteatro aulas;D1.06;28;Horário sala visível portal público, Laboratório de Informática
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;19/10/2022;Sala/anfiteatro aulas;C5.08;60;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;12/10/2022;Sala/anfiteatro aulas;B3.04;60;Arq 4, Horário sala visível portal público, Sala de Arquitectura
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;28/09/2022;Sala/anfiteatro aulas;AA3.28;48;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;21/09/2022;Sala/anfiteatro aulas;C2.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
LIGE, LIGE-PL;Gestão e Sistemas de Informação nas Organizações;GSIOTP02;IGE-A9, IGE-A8, IGE-A7, IGE-A6, IGE-A5, IGE-A4, IGE-A3, IGE-A2, IGE-A12, IGE-A11, IGE-A10, IGE-A1;80;Qua;16:00:00;17:30:00;14/09/2022;Não necessita de sala;C2.01;52;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;14/11/2022;Sala Aulas Mestrado;B1;29;Horário sala visível portal público, Átrio
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;07/11/2022;Sala Aulas Mestrado;C1.01;35;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;31/10/2022;Sala Aulas Mestrado;C1.01;35;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;24/10/2022;Sala Aulas Mestrado;D1.02;27;Horário sala visível portal público, Laboratório de Informática
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;17/10/2022;Sala Aulas Mestrado;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;18:00:00;19:30:00;10/10/2022;Sala Aulas Mestrado;0E07.1;12;Horário sala visível portal público, Sala Reunião
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;14/11/2022;Sala Aulas Mestrado;B2.01;50;Horário sala visível portal público, Sala Aulas Mestrado, Sala Aulas Mestrado Plus, Sala de Aulas normal, videoconferencia
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;07/11/2022;Sala Aulas Mestrado;C6.06;12;Horário sala visível portal público, Laboratório de Telecomunicações
DCTI;Métodos de Investigação em Ciências e Tecnologias da Informação;MICTITP01;DCTI-A-1;20;Seg;19:30:00;21:00:00;31/10/2022;Sala Aulas Mestrado;AA3.32;10;Horário sala visível portal público, Sala Reunião
